anime_id,name,genre,type,episodes,rating,members
27849,Nezumi-kun no Chokki,Kids,OVA,4,7,44
31002,Nibiki no Neko to Genkina Kazoku,"Drama, Kids",OVA,1,7,38
26257,Nidoto Touranai Tabibito,"Drama, Kids",OVA,1,6,60
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",TV,26,6.73,133
7713,Nihon Mukashibanashi: Saru Kani,Fantasy,Movie,1,4.88,130
22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,Movie,1,6.44,60
32716,Nihon no Otogibanashi,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural",OVA,29,4.67,36
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",TV,12,6.67,131
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance",TV,16,6.64,359
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,6.57,187
4218,Niji ni Mukatte,"Historical, Romance",Movie,1,5.7,151
31004,Niji no Kakehashi,"Drama, Kids",OVA,1,8.2,40
12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo",Special,1,6.3,136
26215,Niji no Kizuna,"Drama, Kids",OVA,1,6.67,46
19917,Nijuushi no Hitomi,"Drama, Historical",Special,1,6.25,58
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",TV,40,5.88,62
8953,Nine,"Action, School, Shounen, Sports",Special,1,6.71,228
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,6.55,151
9244,Nine 3: Kanketsu-hen,"Action, School, Sports",Special,1,6.35,138
9242,Nine: Original Han,"Action, School, Sports",Movie,1,6.47,158
33914,Nineko Gelée: Opening Movie,"Fantasy, Music",Music,1,4.21,65
22325,Ningen Kakumei,Slice of Life,OVA,20,8,86
30999,Ningen no Uta,"Drama, Kids",OVA,1,4.5,38
32788,Ningyo no Hanashi,"Fantasy, Music",Music,1,4.68,66
30177,Ninja Hattori-kun (2012) Special,"Comedy, Kids",Special,1,5.81,86
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,"Adventure, Martial Arts, Super Power",Movie,1,6.04,89
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,"Adventure, Comedy, Martial Arts, Sci-Fi, Super Power",Movie,1,5.76,82
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,"Comedy, Kids, Martial Arts, Slice of Life",Movie,1,6,108
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,"Comedy, Martial Arts, Slice of Life",Movie,1,5.88,116
33060,Ninja Negizou,"Kids, Music",Music,1,5,40
31517,Ninja-tai Gatchaman ZIP!,"Comedy, Parody",TV,475,5.5,146
21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life",TV,13,6.56,75
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",TV,30,6.41,134
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",Movie,1,5.83,76
28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,"Drama, Kids",OVA,1,6.29,70
28583,Nintama Rantarou no Shouboutai,"Drama, Kids",OVA,1,7,74
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"Adventure, Comedy, Kids, Space",Special,2,5.75,67
31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy,Special,1,6.07,91
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy,Special,1,6.67,104
22999,Nippon Tanjou,Historical,TV,5,5.4,62
29900,Nobara,Drama,Movie,1,4.59,70
8777,Nobara no Julie,"Adventure, Drama, Historical, Music",TV,13,5.96,190
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",OVA,1,6.25,55
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,"Drama, Kids",OVA,1,5.67,51
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",Movie,1,5.38,133
26265,Nogiku no Haka,"Drama, Kids, Romance",OVA,1,6.8,58
17601,Non-tan to Issho,Kids,TV,263,6.84,95
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural,Movie,1,5.5,105
18573,Noobow,"Kids, Slice of Life",TV,26,6.25,64
18575,Noobow: Kieta Medal,"Kids, Slice of Life",OVA,1,5.8,57
18577,Noobow: Na Kokoro,"Kids, Slice of Life",ONA,52,5.6,60
8205,Norabbits&#039; Minutes,"Comedy, Fantasy, Kids",Movie,5,6.13,102
23013,Norakuro,Comedy,TV,26,6,94
30305,Norakuro Compilation OVA,Comedy,OVA,1,5.5,56
30019,Norakuro Ittouhei,Kids,Movie,1,4.44,97
30018,Norakuro Nitouhei,Kids,Movie,1,4.65,102
16393,Norakuro-kun,"Comedy, Mystery",TV,50,7.17,114
3514,Noramimi,Comedy,TV,12,6.9,406
5089,Noramimi 2,Comedy,TV,13,6.48,156
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,4.75,93
31019,Norasco (TV),"Comedy, Slice of Life",TV,43,5.8,112
31020,Norasco: Cinema Point Card-hen,"Comedy, Slice of Life",Movie,10,6.86,57
33174,Nori P-chan,"Kids, Slice of Life",OVA,1,4.1,35
32904,Norimono Atsumare: Hit Song-shuu,Music,OVA,6,4.17,51
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),"Fantasy, Kids",Movie,1,7.67,98
28689,Noroma na Jiji,Historical,Movie,1,6.67,51
7836,Notari Matsutarou,Sports,OVA,10,5.59,270
29740,Notteke Explet&#039;s,Kids,TV,26,5.33,38
32633,Nowisee,Music,Music,24,7.64,560
33283,Nude Batter Tetsuo,"Comedy, Sports",ONA,1,3.83,106
22585,Nukko.,Comedy,TV,Unknown,6.4,113
21019,Nunbori,"Fantasy, Kids",TV,26,6.17,60
22849,Nyamen,Comedy,TV,12,5.62,414
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,5.35,127
33176,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space",OVA,1,3.36,60
33422,Nyancos: Hello! Our Brilliant Future Digest,"Sci-Fi, Space",Special,1,2.91,40
24845,Nyanfuru,"Comedy, Music",TV,Unknown,5.54,159
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,6.75,169
24403,Nyanpuku Nyaruma,Comedy,TV,Unknown,4,176
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,5.44,280
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,5.1,152
16970,Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen",OVA,2,6.53,129
32166,Obaachan no Takaramono,"Kids, Music",Music,1,4.5,39
26033,Obake Entotsu no Uta,"Historical, Kids",Movie,1,6,76
26317,Obake Nagaya,"Comedy, Kids, Supernatural",OVA,1,8.33,42
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,6.6,61
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59
27573,Obasuteyama,Drama,Movie,1,7,57
28101,Obatalian,Comedy,Special,1,4.75,63
20075,Obocchama-kun,"Comedy, Parody",TV,164,6.47,85
34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",TV,13,6.67,29
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8,20
28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,4.24,156
9070,Oden-kun,Comedy,TV,156,7.36,118
18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,5.75,99
14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173
31575,Offside,"Action, Drama, Sports",OVA,1,5.5,83
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",TV,22,6.38,70
18815,Oh! Super Milk-chan Special,"Action, Comedy, Sci-Fi",Special,1,5.93,178
19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life",Movie,1,6.57,97
34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,2.75,61
8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,6.48,176
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103,7.77,250
16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1,7.09,142
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5,94
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,5.17,47
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78
31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,5.5,46
30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8,40
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.78,37
30997,Ojiichan no Tomato,"Drama, Kids",OVA,1,6.5,37
30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,8.4,101
23865,Ojisan Kaizou Kouza,Comedy,Movie,1,6.43,60
26145,Okaachan Gomen ne,"Historical, Kids",Movie,1,9,47
26155,Okaasan no Ki,"Historical, Kids",OVA,1,5,42
30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1,8,38
26315,"Okaasan, Nakanaide","Drama, Kids",OVA,1,8,49
10353,Okama Hakusho,"Comedy, Seinen",OVA,3,5.67,183
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,5.31,92
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34,6.9,128
4220,Okon Joururi,"Drama, Fantasy, Historical",Movie,1,6.06,177
30158,Okore!! Nonkuro,Kids,Special,1,3.93,52
26143,Okori Jizou,"Historical, Kids",Movie,1,8.33,52
32472,Okoru yo!,"Kids, Music",Music,1,5,37
22275,OL Kaizou Kouza,"Comedy, Slice of Life",OVA,1,6.07,107
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",TV,32,5.25,240
26197,Omedetou Jesus-sama,"Historical, Kids",OVA,1,5.67,68
33888,Omoi Au Christmas 2011,Fantasy,Special,3,4.67,35
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",TV,26,5.68,195
33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,3.33,41
8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,5.4,98
31057,Onaka Hime,Fantasy,ONA,3,4.5,175
7531,Onbu Obake,Supernatural,Movie,1,6.08,97
32763,One and Three Four,Music,Music,1,4.51,89
14947,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy",Movie,1,5.73,271
29435,Ongaku Sekai Ryokou,"Kids, Music",TV,Unknown,2.67,45
29403,Oni Keibu Anpan,"Kids, Police",Special,2,5.75,40
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",Movie,1,6.21,131
29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,5.81,91
28115,Onigara,"Demons, Kids",OVA,1,6.4,64
22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,4.98,150
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,5.05,92
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,4.31,63
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,1,5.25,76
20085,Only You: Viva! Cabaret Club,Comedy,TV,15,6.8,75
32225,Onpu,"Kids, Music",Movie,1,5.1,43
29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,8,41
28113,Ooi! Adacchii!,"Historical, Kids",OVA,1,7.5,53
29888,Ooi! Hanimaru,"Kids, Music",Music,1,3.84,77
17521,Ookami Shounen Ken,"Adventure, Kids",TV,86,5.65,164
23007,Ookami Shounen Ken (Movie),"Adventure, Kids",Movie,1,4,73
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,6.57,85
23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",OVA,1,6.8,60
21539,Oraa Guzura Dado,"Comedy, Kids",TV,52,6.63,87
29053,Orangutan,"Kids, Music",Music,1,4.16,98
9338,Ore no Sora Keiji-hen,"Action, Drama, Police",OVA,2,6,131
19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102
25809,Ore-tachi Ijiwaru Kei,Comedy,TV,14,5.71,101
27389,"Ore-tachi, Tomodachi!","Fantasy, Kids",OVA,1,6.25,53
8999,Origami Warriors,"Action, Adventure",TV,52,7.15,143
30065,Osamishi Tani no Wakare Uta,"Historical, Music",Movie,1,3.95,102
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,5.05,81
23267,Osaru no Tairyou,Slice of Life,Movie,1,4.36,111
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,Movie,1,5.83,398
9866,Oshin,Drama,Movie,1,7.96,221
29796,Oshizuka ni,Kids,Movie,1,4.08,94
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,6.29,193
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical",OVA,1,6.4,191
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,6.52,224
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1,7.55,2525
20023,Otanoshimi Anime Gekijou,Comedy,TV,26,6.83,62
30025,Otenki Boys,"Kids, Super Power",TV,30,6.33,39
23181,Otogi Banashi: Bunbuku Chagama,Kids,Movie,1,6.33,85
14213,Otogi Manga Calendar,Historical,TV,312,6.11,146
17675,Otogi no Sekai Ryokou,Adventure,Movie,1,5.5,67
23011,Otoko Doahou! Koushien,"Action, Sports",TV,156,6.6,86
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",TV,156,7.2,158
29635,Otoko to Onna to Inu,"Comedy, Romance",Movie,1,4.4,109
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"Comedy, Romance",Special,1,5.78,78
17903,Otokogi,Seinen,OVA,3,5.83,88
33414,Otona no Ikkyuu-san,"Comedy, Historical",Special,3,5,67
32073,Otoshidama,"Kids, Music",Music,1,4,39
23515,Otsuki-sama to Oujo,Fantasy,OVA,1,6.2,68
29922,Ou-sama Ninatta Kitsune,,Movie,1,4.16,74
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",TV,52,6.57,287
29399,Ousama Monogatari,"Adventure, Kids",TV,Unknown,5.6,101
7526,Ousama no Shippo,Fantasy,Movie,1,5.64,107
30905,Owanko,Comedy,ONA,7,5.17,65
28089,Oyo Neko Bunyan,"Comedy, Kids",TV,31,6,51
33175,Oyone to Mattsan: Ai no Uta,"Music, Romance",OVA,1,5.71,39
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",OVA,1,8.33,36
33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,4.35,574
20185,Pa-Pa-Pa the ★ Movie: Perman,"Adventure, Comedy",Movie,1,6.73,111
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power",Movie,1,6.75,77
13165,Paboo &amp; Mojies,Kids,TV,52,4,113
28595,Pac-World,"Adventure, Comedy, Sci-Fi",TV,52,5.47,212
7960,Pachislo Kizoku Gin,"Action, Game",TV,23,6.44,223
33238,Padak Padak,Drama,Movie,1,6.5,62
13463,Panda no Taputapu,Kids,TV,Unknown,6.55,131
29487,Paniponi,"Kids, Slice of Life",TV,Unknown,4.75,55
32842,Panpaka Pants,"Comedy, Kids",TV,Unknown,4.17,67
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Adventure, Kids",Movie,1,6.17,70
30417,Panpaka Pants O-New!,"Comedy, Kids",TV,26,3.6,131
33002,Panpaka Pants W-O-New!,"Comedy, Kids",TV,Unknown,4.5,85
10953,Pants Pankurou,"Comedy, Kids, Slice of Life",TV,85,6.38,71
28073,Papa Mama Bye Bye,"Historical, Kids",Movie,1,6,56
26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1,8,47
30403,Paper Film,Comedy,Movie,1,3.33,102
29727,Paradise,"Adventure, Psychological, Space",Movie,1,7.88,141
3879,Paris no Isabelle,"Drama, Historical",TV,13,6.19,216
29459,Pata Pata Mama,"Kids, Music",Music,1,3.93,85
22591,Patalliro Saiyuuki! Special,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",Special,1,5.75,183
6018,Patchin shite! Obaachan,Drama,Movie,1,6.83,112
24121,Patta Potta Monta,"Comedy, Kids, Slice of Life",TV,26,5.6,56
22609,Patty &amp; Jimmy no Kimikoso Superstar,"Kids, Sports",OVA,1,3.82,72
33122,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100
33310,Peach Command Shin Momotarou Densetsu,"Adventure, Comedy",TV,24,6.6,44
12359,Pecola,Kids,TV,26,5.35,147
33913,Peeban,Comedy,OVA,6,4.75,30
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",OVA,10,4.75,207
27399,Peeping Life Movie: We Are The Hero,"Comedy, Slice of Life",OVA,1,5.1,127
29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,ONA,8,3.72,117
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,"Comedy, Slice of Life, Supernatural",OVA,10,4,93
32147,Peeping Life x Kids Station,"Comedy, Slice of Life",Special,3,4.08,77
33789,Peeping Life x Sanyo,"Comedy, Slice of Life",ONA,4,4.73,101
22675,Peeping Life: Gekijou Original-ban,"Comedy, Slice of Life",Movie,5,4.67,161
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"Comedy, Parody",OVA,10,4.88,135
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"Comedy, Parody",ONA,4,4.12,120
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"Comedy, Parody",Special,2,3.94,115
17359,Peeping Life: The Perfect Explosion,"Comedy, Slice of Life",OVA,10,5.19,211
25941,Peeping Life: The Perfect Explosion Specials,"Comedy, Slice of Life",Special,3,4.35,107
32145,Peeping Life: The Perfect Extension Specials,"Comedy, Slice of Life",Special,2,5.7,75
32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,4.67,83
8324,Pelican Road Club Culture,"Drama, Romance, Shounen",OVA,1,6.35,161
7709,Peng You Town,"Kids, Slice of Life",Special,1,5.24,149
4331,Penguin no Mondai,"Comedy, Kids",TV,100,6.7,377
10856,Penguin no Mondai DX?,"Comedy, Kids",TV,52,6.27,98
10855,Penguin no Mondai Max,"Comedy, Kids",TV,50,6.88,101
6063,Penguin no Mondai Movie,"Comedy, Kids",Movie,1,4.7,110
16434,Penguin&#039;s Memory: Shiawase Monogatari,"Drama, Military, Seinen",Movie,1,7.32,189
34156,PePePePengiin,Comedy,TV,Unknown,7.24,217
32736,Pepsi Nex x 009 Re:Cyborg,"Action, Comedy",Movie,3,5.27,135
29613,Perman: Birdman ga Yatte Kita!!,"Adventure, Comedy, Kids, Super Power",Movie,1,5.89,77
30646,Perman: Copy World no Nazo,"Comedy, Kids",Special,1,5.29,73
16458,Perrine Monogatari Movie,"Drama, Historical, Shoujo, Slice of Life",Movie,1,6.69,126
16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.53,111
29177,Persia no Komoriuta: Watashi no Hana,"Kids, Music",Music,1,3.63,87
23739,Peter Pan no Bouken Specials,"Adventure, Fantasy",Special,2,5.71,128
32660,Petit Petit Muse,"Cars, Horror, Kids",TV,26,8.14,78
29953,Phantasm,"Dementia, Music",Movie,1,3.59,74
10466,Phantom Yuusha Densetsu,"Action, Drama, Military, Seinen",OVA,1,5.44,176
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",TV,65,6.05,153
23177,Piano Specials,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,5.33,194
21981,Pic-lele,Kids,TV,Unknown,6.33,59
15897,Picchipichi Shizuku-chan,"Comedy, Kids",TV,52,6.83,102
31464,Pichiko Dakyuubu,"Comedy, Sports",TV,29,5,39
31465,Pichiko Dakyuubu USA-hen,"Comedy, Sports",Special,3,4.92,41
30386,Pikaia!,"Drama, Kids, Slice of Life",TV,13,5.8,483
31078,PikkaPika Summer,,TV,31,5.67,96
20005,Pinch to Punch,Comedy,TV,156,5.71,66
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,"Drama, Music, Slice of Life",TV,33,6.33,111
25601,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"Drama, Music, Slice of Life",Special,2,7.33,54
29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1,4.4,70
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,4.12,82
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7,3.59,87
19909,Pipi Tobenai Hotaru,"Drama, Fantasy",Movie,1,5.2,74
5018,Piroppo,Comedy,TV,23,5.06,251
34235,Pittanko! Nekozakana,Comedy,TV,Unknown,5.67,64
31642,Pittanko! Taiyou-sensei to Pittanko,"Comedy, Kids, School",Special,1,6.25,34
30200,Piyo no Ongaeshi,Music,Music,1,5,47
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",Movie,1,6.73,151
34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi, Slice of Life",Special,1,1.67,51
3769,Play Ball 2nd,"Action, Shounen, Sports",TV,13,6.56,198
29898,Plus 50000-nen,Sci-Fi,Movie,1,5.08,72
22493,Pochacco no Jack to Mame no Ki,"Fantasy, Kids",OVA,1,5.96,93
22623,Pochacco no Ninjin Hata wa Oosawagi,"Fantasy, Kids",OVA,1,6.35,76
22617,Pochacco no Wakuwaku Birthday,"Fantasy, Kids",OVA,1,6,74
17613,Poka Poka Mori no Rascal,Kids,TV,52,5.22,93
32621,Pokopon no Yukai na Saiyuuki,"Adventure, Fantasy, Kids, Magic, Martial Arts",Movie,1,5.57,35
22577,Pom Pom Purin no Kitakaze to Taiyou,"Fantasy, Kids",OVA,1,5.56,74
22569,Pom Pom Purin no Usagi to Kame,"Fantasy, Kids",OVA,1,4.31,78
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Comedy, Fantasy",ONA,Unknown,3,48
31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1,3.41,140
23089,Ponsuke no Haru,"Comedy, Kids",Movie,1,6.33,62
7527,Ponsuke no Udekurabe,Action,Movie,1,6.4,91
13103,Ponta to Ensoku,"Adventure, Drama",OVA,1,6.4,185
30360,Poppen-sensei to Kaerazu no Numa,"Adventure, Fantasy, Kids",Special,1,4.45,56
23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1,7.57,74
23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,7.14,67
2093,Pops,"Romance, Shoujo, Slice of Life",OVA,1,5.9,171
29925,Poron Guitar,Kids,Movie,1,4.37,78
27451,Porong Porong Pororo 2,Kids,TV,52,5.57,62
27455,Porong Porong Pororo 3,"Kids, Sci-Fi",TV,52,5.42,60
27457,Porong Porong Pororo 4,"Cars, Kids",TV,26,5.25,65
27459,Porong Porong Pororo 5,"Cars, Kids",TV,26,5.63,66
6524,Pororo Daemoheom,"Adventure, Kids",Special,1,5.44,88
27463,Pororo Geugjangpan Super Sseolmae Daemoheom,"Cars, Kids",Movie,1,4.14,58
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,4.55,64
27461,Pororo&#039;s English Show,"Kids, Music",TV,13,5.31,53
27453,Pororo-wa Noraehaeyo,"Kids, Music",TV,14,5.36,55
22593,Potecco Babies (2011),Comedy,ONA,12,4.85,118
8670,Pozzie,Kids,Special,17,6.73,82
30765,Present,"Drama, Kids",OVA,1,5.5,45
34118,Pride,Slice of Life,ONA,1,4.89,35
24811,Prison Bear,Comedy,ONA,1,3.39,92
25983,Private Eye Dol,"Comedy, Mystery",Special,3,5.91,73
17313,Pro Golfer Saru,"Kids, Sports",Special,1,6.2,74
16650,Pro Golfer Saru (1985),"Kids, Sports",TV,143,6.77,108
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"Kids, Sports",Movie,1,4.5,73
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,"Kids, Sports",Movie,1,5.6,61
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"Comedy, Sports",Movie,1,4.5,58
18341,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"Comedy, Sports",Movie,1,4.75,58
32385,Project HAL,"Action, Mecha",ONA,3,5.96,201
32148,PS3® no Tsukai Kata: feat.Peeping Life,"Comedy, Slice of Life",OVA,6,5.08,93
29377,Pulsar,"Dementia, Music",Movie,1,5.08,73
34406,Punpun Polka,"Kids, Music",Music,1,4.36,24
9426,Pururun! Shizuku-chan,"Comedy, Kids",TV,51,5.9,148
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",TV,51,5.86,102
9542,Puttsun Make Love,"Comedy, Ecchi, Romance",OVA,6,5.94,142
10459,Puu-Neko,Comedy,TV,11,5.49,496
11589,Puu-Neko Shougekijou,Comedy,TV,11,5.79,184
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",OVA,1,6.8,151
15873,Pyun Pyun Maru,"Comedy, Martial Arts",TV,26,7.13,94
5240,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Comedy, Music",Movie,1,7.03,405
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"Comedy, Music, Shounen",OVA,3,6.8,122
30095,Qi Cai Lao Fu Zi,"Action, Comedy, Seinen",Movie,1,6.78,82
29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Fantasy, Historical, Martial Arts",Movie,1,6.91,254
33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107
33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1,3.69,96
29936,Qin Shiming Yue Zhi: Junlin Tianxia,"Action, Fantasy, Historical, Martial Arts",ONA,Unknown,7.46,208
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.05,131
29935,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",ONA,3,7.07,194
